item,canonical_model,subjective_rank,subjective_worth,benchmark_category,dataset,score_mean,objective_rank,subjective_label,objective_source
vibevoice,vibevoice,6,-1.65097131714821,PROSODY,vibevoice/default/eng,85.55951258276525,4.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
fish.speech,fish-speech,7,-1.81283702895312,PROSODY,fish-speech/s1-mini/eng,75.29496736434987,18.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
hierspeech,hierspeech,8,-1.98895599630293,PROSODY,hierspeech/v1.1/eng,86.03920695491655,2.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
voicecraft,voicecraft,9,-2.18098694371845,PROSODY,voicecraft/giga830m_tts_enhanced/eng,83.93393892916484,7.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
tortoise,tortoise,10,-2.20868955441487,PROSODY,tortoise/default/eng,77.64418885760303,14.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
maskgct,maskgct,11,-2.48063080699836,PROSODY,maskgct/default/eng,84.15756181873975,6.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vevo,vevo,12,-2.5395361116823,PROSODY,vevo/vevo1.5/eng,77.14493636772478,15.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
gpt.sovits,gpt-sovits,13,-2.56398770420866,PROSODY,gpt-sovits/v4/eng,85.34921853345678,5.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
whisperspeech,whisperspeech,14,-2.60623944981779,PROSODY,whisperspeech/small/eng,78.71476891463793,13.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
openvoice,openvoice,15,-2.61233845985587,PROSODY,openvoice/default/eng,76.41773858360757,16.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
styletts2,styletts2,16,-2.62845214901266,PROSODY,styletts2/default/eng,75.96916386332106,17.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
metavoice,metavoice,17,-2.83840817953614,PROSODY,metavoice/default/eng,79.87740970139144,11.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
xtts,xtts,18,-3.99775562565176,PROSODY,xtts/v2/eng,81.19418987696697,10.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
styletts2,styletts2,1,7.35473764138706,PROSODY,styletts2/default/eng,75.96916386332106,17.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
openvoice,openvoice,2,6.56135052845577,PROSODY,openvoice/default/eng,76.41773858360757,16.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
fish.speech,fish-speech,3,6.03682954661918,PROSODY,fish-speech/s1-mini/eng,75.29496736434987,18.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
qwen3.tts,qwen3-tts,4,6.0315929599841,PROSODY,qwen3-tts/1.7b-base/eng,79.87131580721093,12.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
f5.tts,f5-tts,5,6.03092157928828,PROSODY,f5-tts/v1/eng,82.00902655409001,8.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
tortoise,tortoise,6,5.54499083672332,PROSODY,tortoise/default/eng,77.64418885760303,14.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vibevoice,vibevoice,7,5.47467214002922,PROSODY,vibevoice/default/eng,85.55951258276525,4.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
whisperspeech,whisperspeech,8,5.31707917725478,PROSODY,whisperspeech/small/eng,78.71476891463793,13.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
xtts,xtts,9,5.12435601804802,PROSODY,xtts/v2/eng,81.19418987696697,10.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
gpt.sovits,gpt-sovits,10,5.07793252670201,PROSODY,gpt-sovits/v4/eng,85.34921853345678,5.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
indextts,indextts,11,4.96149952680145,PROSODY,indextts/default/eng,81.6824899847897,9.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
hierspeech,hierspeech,12,4.68315516859304,PROSODY,hierspeech/v1.1/eng,86.03920695491655,2.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
metavoice,metavoice,13,4.37485937309078,PROSODY,metavoice/default/eng,79.87740970139144,11.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vevo,vevo,14,4.30172370197253,PROSODY,vevo/vevo1.5/eng,77.14493636772478,15.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
e2.tts,e2-tts,15,4.11821068137815,PROSODY,e2-tts/default/eng,85.80260024327133,3.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
voicecraft,voicecraft,16,3.67431458016339,PROSODY,voicecraft/giga830m_tts_enhanced/eng,83.93393892916484,7.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
maskgct,maskgct,17,3.5705299191152,PROSODY,maskgct/default/eng,84.15756181873975,6.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
recording,recording,18,0.0,PROSODY,recording/default/eng,90.67473903968262,1.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
qwen3.tts,qwen3-tts,1,0.317398723409799,SPEAKER,qwen3-tts/1.7b-base/eng,79.56717261913379,12.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
indextts,indextts,2,0.163458700013522,SPEAKER,indextts/default/eng,83.84137351834104,4.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
recording,recording,3,0.0,SPEAKER,recording/default/eng,85.4113062722989,1.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
e2.tts,e2-tts,4,-0.831598125330395,SPEAKER,e2-tts/default/eng,84.73907370204844,2.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
f5.tts,f5-tts,5,-1.22124076883453,SPEAKER,f5-tts/v1/eng,81.43632377134959,8.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vibevoice,vibevoice,6,-1.65097131714821,SPEAKER,vibevoice/default/eng,82.82909238110327,7.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
fish.speech,fish-speech,7,-1.81283702895312,SPEAKER,fish-speech/s1-mini/eng,78.10215946225657,14.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
hierspeech,hierspeech,8,-1.98895599630293,SPEAKER,hierspeech/v1.1/eng,80.03365080504724,11.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
voicecraft,voicecraft,9,-2.18098694371845,SPEAKER,voicecraft/giga830m_tts_enhanced/eng,80.5504721958302,10.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
tortoise,tortoise,10,-2.20868955441487,SPEAKER,tortoise/default/eng,77.36807232750304,17.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
maskgct,maskgct,11,-2.48063080699836,SPEAKER,maskgct/default/eng,84.57400172106412,3.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vevo,vevo,12,-2.5395361116823,SPEAKER,vevo/vevo1.5/eng,83.20207886857442,6.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
gpt.sovits,gpt-sovits,13,-2.56398770420866,SPEAKER,gpt-sovits/v4/eng,83.52170812797345,5.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
whisperspeech,whisperspeech,14,-2.60623944981779,SPEAKER,whisperspeech/small/eng,79.01137316730103,13.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
openvoice,openvoice,15,-2.61233845985587,SPEAKER,openvoice/default/eng,75.29634658629894,18.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
styletts2,styletts2,16,-2.62845214901266,SPEAKER,styletts2/default/eng,77.87800683858147,15.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
metavoice,metavoice,17,-2.83840817953614,SPEAKER,metavoice/default/eng,77.53109610963507,16.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
xtts,xtts,18,-3.99775562565176,SPEAKER,xtts/v2/eng,80.55996847058101,9.0,sim,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
styletts2,styletts2,1,7.35473764138706,SPEAKER,styletts2/default/eng,77.87800683858147,15.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
openvoice,openvoice,2,6.56135052845577,SPEAKER,openvoice/default/eng,75.29634658629894,18.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
fish.speech,fish-speech,3,6.03682954661918,SPEAKER,fish-speech/s1-mini/eng,78.10215946225657,14.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
qwen3.tts,qwen3-tts,4,6.0315929599841,SPEAKER,qwen3-tts/1.7b-base/eng,79.56717261913379,12.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
f5.tts,f5-tts,5,6.03092157928828,SPEAKER,f5-tts/v1/eng,81.43632377134959,8.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
tortoise,tortoise,6,5.54499083672332,SPEAKER,tortoise/default/eng,77.36807232750304,17.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vibevoice,vibevoice,7,5.47467214002922,SPEAKER,vibevoice/default/eng,82.82909238110327,7.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
whisperspeech,whisperspeech,8,5.31707917725478,SPEAKER,whisperspeech/small/eng,79.01137316730103,13.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
xtts,xtts,9,5.12435601804802,SPEAKER,xtts/v2/eng,80.55996847058101,9.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
gpt.sovits,gpt-sovits,10,5.07793252670201,SPEAKER,gpt-sovits/v4/eng,83.52170812797345,5.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
indextts,indextts,11,4.96149952680145,SPEAKER,indextts/default/eng,83.84137351834104,4.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
hierspeech,hierspeech,12,4.68315516859304,SPEAKER,hierspeech/v1.1/eng,80.03365080504724,11.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
metavoice,metavoice,13,4.37485937309078,SPEAKER,metavoice/default/eng,77.53109610963507,16.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
vevo,vevo,14,4.30172370197253,SPEAKER,vevo/vevo1.5/eng,83.20207886857442,6.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
e2.tts,e2-tts,15,4.11821068137815,SPEAKER,e2-tts/default/eng,84.73907370204844,2.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
voicecraft,voicecraft,16,3.67431458016339,SPEAKER,voicecraft/giga830m_tts_enhanced/eng,80.5504721958302,10.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
maskgct,maskgct,17,3.5705299191152,SPEAKER,maskgct/default/eng,84.57400172106412,3.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
recording,recording,18,0.0,SPEAKER,recording/default/eng,85.4113062722989,1.0,intel,aggregated_results_sap_very_high_wer__sap_readable_01_very_high_wer.csv
qwen3.tts,qwen3-tts,1,0.317398723409799,WER (whisper),qwen3-tts,0.3649304259050331,17.0,sim,WER (whisper)
indextts,indextts,2,0.163458700013522,WER (whisper),indextts,0.8526766964077379,3.0,sim,WER (whisper)
recording,recording,3,0.0,WER (whisper),recording,0.2673688843126183,18.0,sim,WER (whisper)
e2.tts,e2-tts,4,-0.831598125330395,WER (whisper),e2-tts,0.5443673920701688,12.0,sim,WER (whisper)
f5.tts,f5-tts,5,-1.22124076883453,WER (whisper),f5-tts,0.7520459686298621,6.0,sim,WER (whisper)
vibevoice,vibevoice,6,-1.65097131714821,WER (whisper),vibevoice,0.6536378762959385,9.0,sim,WER (whisper)
fish.speech,fish-speech,7,-1.81283702895312,WER (whisper),fish-speech,0.7861911727800475,5.0,sim,WER (whisper)
hierspeech,hierspeech,8,-1.98895599630293,WER (whisper),hierspeech,0.8037730279098566,4.0,sim,WER (whisper)
voicecraft,voicecraft,9,-2.18098694371845,WER (whisper),voicecraft,0.493667958213994,14.0,sim,WER (whisper)
tortoise,tortoise,10,-2.20868955441487,WER (whisper),tortoise,0.6470381156922078,10.0,sim,WER (whisper)
maskgct,maskgct,11,-2.48063080699836,WER (whisper),maskgct,0.6383770416379112,11.0,sim,WER (whisper)
vevo,vevo,12,-2.5395361116823,WER (whisper),vevo,0.37725008367591495,15.0,sim,WER (whisper)
gpt.sovits,gpt-sovits,13,-2.56398770420866,WER (whisper),gpt-sovits,0.5011806812377799,13.0,sim,WER (whisper)
whisperspeech,whisperspeech,14,-2.60623944981779,WER (whisper),whisperspeech,0.6609084081590476,7.0,sim,WER (whisper)
openvoice,openvoice,15,-2.61233845985587,WER (whisper),openvoice,0.8929129150817726,1.0,sim,WER (whisper)
styletts2,styletts2,16,-2.62845214901266,WER (whisper),styletts2,0.8631401768661627,2.0,sim,WER (whisper)
metavoice,metavoice,17,-2.83840817953614,WER (whisper),metavoice,0.3748316740803953,16.0,sim,WER (whisper)
xtts,xtts,18,-3.99775562565176,WER (whisper),xtts,0.6540422333421054,8.0,sim,WER (whisper)
styletts2,styletts2,1,7.35473764138706,WER (whisper),styletts2,0.8631401768661627,2.0,intel,WER (whisper)
openvoice,openvoice,2,6.56135052845577,WER (whisper),openvoice,0.8929129150817726,1.0,intel,WER (whisper)
fish.speech,fish-speech,3,6.03682954661918,WER (whisper),fish-speech,0.7861911727800475,5.0,intel,WER (whisper)
qwen3.tts,qwen3-tts,4,6.0315929599841,WER (whisper),qwen3-tts,0.3649304259050331,17.0,intel,WER (whisper)
f5.tts,f5-tts,5,6.03092157928828,WER (whisper),f5-tts,0.7520459686298621,6.0,intel,WER (whisper)
tortoise,tortoise,6,5.54499083672332,WER (whisper),tortoise,0.6470381156922078,10.0,intel,WER (whisper)
vibevoice,vibevoice,7,5.47467214002922,WER (whisper),vibevoice,0.6536378762959385,9.0,intel,WER (whisper)
whisperspeech,whisperspeech,8,5.31707917725478,WER (whisper),whisperspeech,0.6609084081590476,7.0,intel,WER (whisper)
xtts,xtts,9,5.12435601804802,WER (whisper),xtts,0.6540422333421054,8.0,intel,WER (whisper)
gpt.sovits,gpt-sovits,10,5.07793252670201,WER (whisper),gpt-sovits,0.5011806812377799,13.0,intel,WER (whisper)
indextts,indextts,11,4.96149952680145,WER (whisper),indextts,0.8526766964077379,3.0,intel,WER (whisper)
hierspeech,hierspeech,12,4.68315516859304,WER (whisper),hierspeech,0.8037730279098566,4.0,intel,WER (whisper)
metavoice,metavoice,13,4.37485937309078,WER (whisper),metavoice,0.3748316740803953,16.0,intel,WER (whisper)
vevo,vevo,14,4.30172370197253,WER (whisper),vevo,0.37725008367591495,15.0,intel,WER (whisper)
e2.tts,e2-tts,15,4.11821068137815,WER (whisper),e2-tts,0.5443673920701688,12.0,intel,WER (whisper)
voicecraft,voicecraft,16,3.67431458016339,WER (whisper),voicecraft,0.493667958213994,14.0,intel,WER (whisper)
maskgct,maskgct,17,3.5705299191152,WER (whisper),maskgct,0.6383770416379112,11.0,intel,WER (whisper)
recording,recording,18,0.0,WER (whisper),recording,0.2673688843126183,18.0,intel,WER (whisper)
qwen3.tts,qwen3-tts,1,0.317398723409799,Speaker Similarity (wespeaker),qwen3-tts,0.4512720677469458,9.0,sim,Speaker Similarity (wespeaker)
indextts,indextts,2,0.163458700013522,Speaker Similarity (wespeaker),indextts,0.6447101145289665,2.0,sim,Speaker Similarity (wespeaker)
recording,recording,3,0.0,Speaker Similarity (wespeaker),recording,0.6255694431337443,3.0,sim,Speaker Similarity (wespeaker)
e2.tts,e2-tts,4,-0.831598125330395,Speaker Similarity (wespeaker),e2-tts,0.6498188277085623,1.0,sim,Speaker Similarity (wespeaker)
f5.tts,f5-tts,5,-1.22124076883453,Speaker Similarity (wespeaker),f5-tts,0.5458099346521289,5.0,sim,Speaker Similarity (wespeaker)
vibevoice,vibevoice,6,-1.65097131714821,Speaker Similarity (wespeaker),vibevoice,0.4525206192548192,8.0,sim,Speaker Similarity (wespeaker)
fish.speech,fish-speech,7,-1.81283702895312,Speaker Similarity (wespeaker),fish-speech,0.4302044815637849,11.0,sim,Speaker Similarity (wespeaker)
hierspeech,hierspeech,8,-1.98895599630293,Speaker Similarity (wespeaker),hierspeech,0.4510327692736279,10.0,sim,Speaker Similarity (wespeaker)
voicecraft,voicecraft,9,-2.18098694371845,Speaker Similarity (wespeaker),voicecraft,0.3262210747396403,16.0,sim,Speaker Similarity (wespeaker)
tortoise,tortoise,10,-2.20868955441487,Speaker Similarity (wespeaker),tortoise,0.3192635724321007,17.0,sim,Speaker Similarity (wespeaker)
maskgct,maskgct,11,-2.48063080699836,Speaker Similarity (wespeaker),maskgct,0.5830643560205188,4.0,sim,Speaker Similarity (wespeaker)
vevo,vevo,12,-2.5395361116823,Speaker Similarity (wespeaker),vevo,0.4750008308752017,7.0,sim,Speaker Similarity (wespeaker)
gpt.sovits,gpt-sovits,13,-2.56398770420866,Speaker Similarity (wespeaker),gpt-sovits,0.4767075506753699,6.0,sim,Speaker Similarity (wespeaker)
whisperspeech,whisperspeech,14,-2.60623944981779,Speaker Similarity (wespeaker),whisperspeech,0.3641463240439241,14.0,sim,Speaker Similarity (wespeaker)
openvoice,openvoice,15,-2.61233845985587,Speaker Similarity (wespeaker),openvoice,0.2693812544782494,18.0,sim,Speaker Similarity (wespeaker)
styletts2,styletts2,16,-2.62845214901266,Speaker Similarity (wespeaker),styletts2,0.3339828587202139,15.0,sim,Speaker Similarity (wespeaker)
metavoice,metavoice,17,-2.83840817953614,Speaker Similarity (wespeaker),metavoice,0.4007420324805108,12.0,sim,Speaker Similarity (wespeaker)
xtts,xtts,18,-3.99775562565176,Speaker Similarity (wespeaker),xtts,0.3945998151532628,13.0,sim,Speaker Similarity (wespeaker)
styletts2,styletts2,1,7.35473764138706,Speaker Similarity (wespeaker),styletts2,0.3339828587202139,15.0,intel,Speaker Similarity (wespeaker)
openvoice,openvoice,2,6.56135052845577,Speaker Similarity (wespeaker),openvoice,0.2693812544782494,18.0,intel,Speaker Similarity (wespeaker)
fish.speech,fish-speech,3,6.03682954661918,Speaker Similarity (wespeaker),fish-speech,0.4302044815637849,11.0,intel,Speaker Similarity (wespeaker)
qwen3.tts,qwen3-tts,4,6.0315929599841,Speaker Similarity (wespeaker),qwen3-tts,0.4512720677469458,9.0,intel,Speaker Similarity (wespeaker)
f5.tts,f5-tts,5,6.03092157928828,Speaker Similarity (wespeaker),f5-tts,0.5458099346521289,5.0,intel,Speaker Similarity (wespeaker)
tortoise,tortoise,6,5.54499083672332,Speaker Similarity (wespeaker),tortoise,0.3192635724321007,17.0,intel,Speaker Similarity (wespeaker)
vibevoice,vibevoice,7,5.47467214002922,Speaker Similarity (wespeaker),vibevoice,0.4525206192548192,8.0,intel,Speaker Similarity (wespeaker)
whisperspeech,whisperspeech,8,5.31707917725478,Speaker Similarity (wespeaker),whisperspeech,0.3641463240439241,14.0,intel,Speaker Similarity (wespeaker)
xtts,xtts,9,5.12435601804802,Speaker Similarity (wespeaker),xtts,0.3945998151532628,13.0,intel,Speaker Similarity (wespeaker)
gpt.sovits,gpt-sovits,10,5.07793252670201,Speaker Similarity (wespeaker),gpt-sovits,0.4767075506753699,6.0,intel,Speaker Similarity (wespeaker)
indextts,indextts,11,4.96149952680145,Speaker Similarity (wespeaker),indextts,0.6447101145289665,2.0,intel,Speaker Similarity (wespeaker)
hierspeech,hierspeech,12,4.68315516859304,Speaker Similarity (wespeaker),hierspeech,0.4510327692736279,10.0,intel,Speaker Similarity (wespeaker)
metavoice,metavoice,13,4.37485937309078,Speaker Similarity (wespeaker),metavoice,0.4007420324805108,12.0,intel,Speaker Similarity (wespeaker)
vevo,vevo,14,4.30172370197253,Speaker Similarity (wespeaker),vevo,0.4750008308752017,7.0,intel,Speaker Similarity (wespeaker)
e2.tts,e2-tts,15,4.11821068137815,Speaker Similarity (wespeaker),e2-tts,0.6498188277085623,1.0,intel,Speaker Similarity (wespeaker)
voicecraft,voicecraft,16,3.67431458016339,Speaker Similarity (wespeaker),voicecraft,0.3262210747396403,16.0,intel,Speaker Similarity (wespeaker)
maskgct,maskgct,17,3.5705299191152,Speaker Similarity (wespeaker),maskgct,0.5830643560205188,4.0,intel,Speaker Similarity (wespeaker)
recording,recording,18,0.0,Speaker Similarity (wespeaker),recording,0.6255694431337443,3.0,intel,Speaker Similarity (wespeaker)
qwen3.tts,qwen3-tts,1,0.317398723409799,UTMOS,qwen3-tts,3.377804883888789,4.0,sim,UTMOS
indextts,indextts,2,0.163458700013522,UTMOS,indextts,2.5293442426725874,9.0,sim,UTMOS
recording,recording,3,0.0,UTMOS,recording,1.880565041719481,17.0,sim,UTMOS
e2.tts,e2-tts,4,-0.831598125330395,UTMOS,e2-tts,2.2364899743170965,15.0,sim,UTMOS
f5.tts,f5-tts,5,-1.22124076883453,UTMOS,f5-tts,2.6518560065779577,8.0,sim,UTMOS
vibevoice,vibevoice,6,-1.65097131714821,UTMOS,vibevoice,2.3183089134305024,11.0,sim,UTMOS
fish.speech,fish-speech,7,-1.81283702895312,UTMOS,fish-speech,3.242613331838088,5.0,sim,UTMOS
hierspeech,hierspeech,8,-1.98895599630293,UTMOS,hierspeech,3.447894649072127,3.0,sim,UTMOS
voicecraft,voicecraft,9,-2.18098694371845,UTMOS,voicecraft,2.060300325805491,16.0,sim,UTMOS
tortoise,tortoise,10,-2.20868955441487,UTMOS,tortoise,2.904496827721596,6.0,sim,UTMOS
maskgct,maskgct,11,-2.48063080699836,UTMOS,maskgct,2.2643236063775563,13.0,sim,UTMOS
vevo,vevo,12,-2.5395361116823,UTMOS,vevo,2.260977967218919,14.0,sim,UTMOS
gpt.sovits,gpt-sovits,13,-2.56398770420866,UTMOS,gpt-sovits,2.2825377186139426,12.0,sim,UTMOS
whisperspeech,whisperspeech,14,-2.60623944981779,UTMOS,whisperspeech,2.709032914855264,7.0,sim,UTMOS
openvoice,openvoice,15,-2.61233845985587,UTMOS,openvoice,3.6538609793019847,1.0,sim,UTMOS
styletts2,styletts2,16,-2.62845214901266,UTMOS,styletts2,3.4815797805786133,2.0,sim,UTMOS
metavoice,metavoice,17,-2.83840817953614,UTMOS,metavoice,1.80183483524756,18.0,sim,UTMOS
xtts,xtts,18,-3.99775562565176,UTMOS,xtts,2.3444436300884592,10.0,sim,UTMOS
styletts2,styletts2,1,7.35473764138706,UTMOS,styletts2,3.4815797805786133,2.0,intel,UTMOS
openvoice,openvoice,2,6.56135052845577,UTMOS,openvoice,3.6538609793019847,1.0,intel,UTMOS
fish.speech,fish-speech,3,6.03682954661918,UTMOS,fish-speech,3.242613331838088,5.0,intel,UTMOS
qwen3.tts,qwen3-tts,4,6.0315929599841,UTMOS,qwen3-tts,3.377804883888789,4.0,intel,UTMOS
f5.tts,f5-tts,5,6.03092157928828,UTMOS,f5-tts,2.6518560065779577,8.0,intel,UTMOS
tortoise,tortoise,6,5.54499083672332,UTMOS,tortoise,2.904496827721596,6.0,intel,UTMOS
vibevoice,vibevoice,7,5.47467214002922,UTMOS,vibevoice,2.3183089134305024,11.0,intel,UTMOS
whisperspeech,whisperspeech,8,5.31707917725478,UTMOS,whisperspeech,2.709032914855264,7.0,intel,UTMOS
xtts,xtts,9,5.12435601804802,UTMOS,xtts,2.3444436300884592,10.0,intel,UTMOS
gpt.sovits,gpt-sovits,10,5.07793252670201,UTMOS,gpt-sovits,2.2825377186139426,12.0,intel,UTMOS
indextts,indextts,11,4.96149952680145,UTMOS,indextts,2.5293442426725874,9.0,intel,UTMOS
hierspeech,hierspeech,12,4.68315516859304,UTMOS,hierspeech,3.447894649072127,3.0,intel,UTMOS
metavoice,metavoice,13,4.37485937309078,UTMOS,metavoice,1.80183483524756,18.0,intel,UTMOS
vevo,vevo,14,4.30172370197253,UTMOS,vevo,2.260977967218919,14.0,intel,UTMOS
e2.tts,e2-tts,15,4.11821068137815,UTMOS,e2-tts,2.2364899743170965,15.0,intel,UTMOS
voicecraft,voicecraft,16,3.67431458016339,UTMOS,voicecraft,2.060300325805491,16.0,intel,UTMOS
maskgct,maskgct,17,3.5705299191152,UTMOS,maskgct,2.2643236063775563,13.0,intel,UTMOS
recording,recording,18,0.0,UTMOS,recording,1.880565041719481,17.0,intel,UTMOS
